productId,ja-JP_title,ja-JP_price,zh-TW_title,zh-TW_price,zh-TW_status,ja-JP_url,zh-TW_url
9P7G0WL4Z7RF,BROK the InvestiGator 名探偵ブロクと秘密の依頼,2350.0,BROK the InvestiGator 鳄鱼侦探布罗格,679.0,available,https://www.xbox.com/ja-jp/games/store/BROK the InvestiGator 名探偵ブロクと秘密の依頼/9P7G0WL4Z7RF,https://www.xbox.com/zh-tw/games/store/BROK the InvestiGator 名探偵ブロクと秘密の依頼/9P7G0WL4Z7RF
9P0G2VR46TDG,Bundle - Journey of the Broken Circle + Cosmic Top Secret,1500.0,Love & Discord - Bundle (Journey of the Broken Circle + Cosmic Top Secret),419.0,available,https://www.xbox.com/ja-jp/games/store/Bundle - Journey of the Broken Circle + Cosmic Top Secret/9P0G2VR46TDG,https://www.xbox.com/zh-tw/games/store/Bundle - Journey of the Broken Circle + Cosmic Top Secret/9P0G2VR46TDG
9NXN3L4LZC81,開幕!!パドックGP,1500.0,衝刺！賽車物語,399.0,available,https://www.xbox.com/ja-jp/games/store/開幕!!パドックGP/9NXN3L4LZC81,https://www.xbox.com/zh-tw/games/store/開幕!!パドックGP/9NXN3L4LZC81
9PM1HTWKBR83,レヴナントドグマ,1100.0,Revenant Dogma,519.0,available,https://www.xbox.com/ja-jp/games/store/レヴナントドグマ/9PM1HTWKBR83,https://www.xbox.com/zh-tw/games/store/レヴナントドグマ/9PM1HTWKBR83
9P2DK7T89L00,Fennec Fox is Hungry (Xbox One),580.0,Fennec Fox is Hungry (Xbox One),169.0,available,https://www.xbox.com/ja-jp/games/store/Fennec Fox is Hungry (Xbox One)/9P2DK7T89L00,https://www.xbox.com/zh-tw/games/store/Fennec Fox is Hungry (Xbox One)/9P2DK7T89L00
9PKZ6HJ9XLGL,Queen's Quest Bundle,4200.0,Queen's Quest Bundle,1219.0,available,https://www.xbox.com/ja-jp/games/store/Queen's Quest Bundle/9PKZ6HJ9XLGL,https://www.xbox.com/zh-tw/games/store/Queen's Quest Bundle/9PKZ6HJ9XLGL
9N2WH1JP27C7,Andromeda Survivors,580.0,Andromeda Survivors,169.0,available,https://www.xbox.com/ja-jp/games/store/Andromeda Survivors/9N2WH1JP27C7,https://www.xbox.com/zh-tw/games/store/Andromeda Survivors/9N2WH1JP27C7
9P2J82T6F7NR,One Hell of a Ride,820.0,One Hell of a Ride,239.0,available,https://www.xbox.com/ja-jp/games/store/One Hell of a Ride/9P2J82T6F7NR,https://www.xbox.com/zh-tw/games/store/One Hell of a Ride/9P2J82T6F7NR
9MZ83X8TD09R,Unleaving,1650.0,Unleaving,479.0,available,https://www.xbox.com/ja-jp/games/store/Unleaving/9MZ83X8TD09R,https://www.xbox.com/zh-tw/games/store/Unleaving/9MZ83X8TD09R
9MVTBW1N24LD,Infinite Adventures,1781.0,Infinite Adventures,519.0,available,https://www.xbox.com/ja-jp/games/store/Infinite Adventures/9MVTBW1N24LD,https://www.xbox.com/zh-tw/games/store/Infinite Adventures/9MVTBW1N24LD
9PL57X3FS777,しゅつどう！パジャマスク: 夜のヒーロー - コンプリートエディション,5250.0,睡衣小英雄 ：黑夜英雄 - 《完整版》,1539.0,available,https://www.xbox.com/ja-jp/games/store/しゅつどう！パジャマスク: 夜のヒーロー - コンプリートエディション/9PL57X3FS777,https://www.xbox.com/zh-tw/games/store/しゅつどう！パジャマスク: 夜のヒーロー - コンプリートエディション/9PL57X3FS777
9P5HWTB22WT9,Hell Is Other Demons,1500.0,Hell Is Other Demons,419.0,available,https://www.xbox.com/ja-jp/games/store/Hell Is Other Demons/9P5HWTB22WT9,https://www.xbox.com/zh-tw/games/store/Hell Is Other Demons/9P5HWTB22WT9
9PBRZ6NXPCS6,Disrtust and Goliath Premium Survival Bundle,525.0,懷疑和歌利亞巨人同捆包,155.0,available,https://www.xbox.com/ja-jp/games/store/Disrtust and Goliath Premium Survival Bundle/9PBRZ6NXPCS6,https://www.xbox.com/zh-tw/games/store/Disrtust and Goliath Premium Survival Bundle/9PBRZ6NXPCS6
9PBCFRPHFHFB,Soccer Golf,780.0,Soccer Golf,,region-locked,https://www.xbox.com/ja-jp/games/store/Soccer Golf/9PBCFRPHFHFB,https://www.xbox.com/zh-tw/games/store/Soccer Golf/9PBCFRPHFHFB
9N1MD03JVCXM,AirStrip DLC + TidalWave DLC Bundle,1650.0,AirStrip DLC + TidalWave DLC Bundle,479.0,available,https://www.xbox.com/ja-jp/games/store/AirStrip DLC + TidalWave DLC Bundle/9N1MD03JVCXM,https://www.xbox.com/zh-tw/games/store/AirStrip DLC + TidalWave DLC Bundle/9N1MD03JVCXM
9NQB51FW4FB8,Island Cities (アイランドシティーズ),350.0,Island Cities (島嶼城市),103.0,available,https://www.xbox.com/ja-jp/games/store/Island Cities (アイランドシティーズ)/9NQB51FW4FB8,https://www.xbox.com/zh-tw/games/store/Island Cities (アイランドシティーズ)/9NQB51FW4FB8
C3V2MJWRL8KW,Haunted Halloween '86,292.0,Haunted Halloween '86,84.0,available,https://www.xbox.com/ja-jp/games/store/Haunted Halloween '86/C3V2MJWRL8KW,https://www.xbox.com/zh-tw/games/store/Haunted Halloween '86/C3V2MJWRL8KW
9PCJFNX1B1N0,Ziggy,580.0,Ziggy,169.0,available,https://www.xbox.com/ja-jp/games/store/Ziggy/9PCJFNX1B1N0,https://www.xbox.com/zh-tw/games/store/Ziggy/9PCJFNX1B1N0
9N6MW0HPNF63,Runny Bunny - Console Edition,500.0,Runny Bunny - Console Edition,169.0,available,https://www.xbox.com/ja-jp/games/store/Runny Bunny - Console Edition/9N6MW0HPNF63,https://www.xbox.com/zh-tw/games/store/Runny Bunny - Console Edition/9N6MW0HPNF63
9MZV25JSH9LC,Redeemer Enhanced Edition,1750.0,Redeemer Enhanced Edition,519.0,available,https://www.xbox.com/ja-jp/games/store/Redeemer Enhanced Edition/9MZV25JSH9LC,https://www.xbox.com/zh-tw/games/store/Redeemer Enhanced Edition/9MZV25JSH9LC
9PDV7NCNJTQP,Defunct,1150.0,Defunct,339.0,available,https://www.xbox.com/ja-jp/games/store/Defunct/9PDV7NCNJTQP,https://www.xbox.com/zh-tw/games/store/Defunct/9PDV7NCNJTQP
C0PGHN9PQN72,Assault Heroes 2,515.0,Assault Heroes 2,165.0,available,https://www.xbox.com/ja-jp/games/store/Assault Heroes 2/C0PGHN9PQN72,https://www.xbox.com/zh-tw/games/store/Assault Heroes 2/C0PGHN9PQN72
9P49H6GGMGF8,Virgo Versus The Zodiac,2200.0,Virgo Versus The Zodiac,679.0,available,https://www.xbox.com/ja-jp/games/store/Virgo Versus The Zodiac/9P49H6GGMGF8,https://www.xbox.com/zh-tw/games/store/Virgo Versus The Zodiac/9P49H6GGMGF8
9MXJJ34J2VBH,Farm Frenzy: Refreshed,1150.0,Farm Frenzy: Refreshed,339.0,available,https://www.xbox.com/ja-jp/games/store/Farm Frenzy: Refreshed/9MXJJ34J2VBH,https://www.xbox.com/zh-tw/games/store/Farm Frenzy: Refreshed/9MXJJ34J2VBH
9P0L3T82NWKK,Roguebook - Deluxe Edition Xbox Series X|S & Xbox One,3190.0,Roguebook - Deluxe Edition Xbox Series X|S & Xbox One,859.0,available,https://www.xbox.com/ja-jp/games/store/Roguebook - Deluxe Edition Xbox Series X|S & Xbox One/9P0L3T82NWKK,https://www.xbox.com/zh-tw/games/store/Roguebook - Deluxe Edition Xbox Series X|S & Xbox One/9P0L3T82NWKK
9MW2R7J2V80R,Castle of Monsters: The Last Knight,580.0,Castle of Monsters: The Last Knight,169.0,available,https://www.xbox.com/ja-jp/games/store/Castle of Monsters: The Last Knight/9MW2R7J2V80R,https://www.xbox.com/zh-tw/games/store/Castle of Monsters: The Last Knight/9MW2R7J2V80R
9PNR01X9NDSZ,ウェルカム トゥ ハンウェル,356.0,Welcome to Hanwell,103.0,available,https://www.xbox.com/ja-jp/games/store/ウェルカム トゥ ハンウェル/9PNR01X9NDSZ,https://www.xbox.com/zh-tw/games/store/ウェルカム トゥ ハンウェル/9PNR01X9NDSZ
9NCTF8CRB9XV,Punch Club 2: Fast Forward,2350.0,Punch Club 2: Fast Forward,679.0,available,https://www.xbox.com/ja-jp/games/store/Punch Club 2: Fast Forward/9NCTF8CRB9XV,https://www.xbox.com/zh-tw/games/store/Punch Club 2: Fast Forward/9NCTF8CRB9XV
9N1548602HH1,Cyber Pool (サイバー・プール),580.0,Cyber Pool,169.0,available,https://www.xbox.com/ja-jp/games/store/Cyber Pool (サイバー・プール)/9N1548602HH1,https://www.xbox.com/zh-tw/games/store/Cyber Pool (サイバー・プール)/9N1548602HH1
9PN945W207W7,Diamond Painting ASMR: Complete Edition,1150.0,Diamond Painting ASMR: Complete Edition,273.0,available,https://www.xbox.com/ja-jp/games/store/Diamond Painting ASMR: Complete Edition/9PN945W207W7,https://www.xbox.com/zh-tw/games/store/Diamond Painting ASMR: Complete Edition/9PN945W207W7
9P72534XMVCB,Pure Mini Golf,470.0,Pure Mini Golf,135.0,available,https://www.xbox.com/ja-jp/games/store/Pure Mini Golf/9P72534XMVCB,https://www.xbox.com/zh-tw/games/store/Pure Mini Golf/9P72534XMVCB
9N5BFFN3V0K9,ドルフィンスピリット: 海のミッション,3500.0,Dolphin Spirit: Ocean Mission,1019.0,available,https://www.xbox.com/ja-jp/games/store/ドルフィンスピリット: 海のミッション/9N5BFFN3V0K9,https://www.xbox.com/zh-tw/games/store/ドルフィンスピリット: 海のミッション/9N5BFFN3V0K9
9P0VN4TD1HP6,Volgarr the Viking I & II Bundle,2900.0,維京人沃爾加 I ＆ II 同捆包,859.0,available,https://www.xbox.com/ja-jp/games/store/Volgarr the Viking I & II Bundle/9P0VN4TD1HP6,https://www.xbox.com/zh-tw/games/store/Volgarr the Viking I & II Bundle/9P0VN4TD1HP6
9NNFR0T7N05P,DIMENSIONS: The Catalyst,1150.0,DIMENSIONS: The Catalyst,339.0,available,https://www.xbox.com/ja-jp/games/store/DIMENSIONS: The Catalyst/9NNFR0T7N05P,https://www.xbox.com/zh-tw/games/store/DIMENSIONS: The Catalyst/9NNFR0T7N05P
BXB5DM2CF32M,X-Morph: Defense,2350.0,X-Morph: Defense,540.0,available,https://www.xbox.com/ja-jp/games/store/X-Morph: Defense/BXB5DM2CF32M,https://www.xbox.com/zh-tw/games/store/X-Morph: Defense/BXB5DM2CF32M
9N24RVJDT7R8,Froggo's Quest + Wiz Quest: Crystal Power (Bundle),1550.0,Froggo's Quest + Wiz Quest: Crystal Power (Bundle),339.0,available,https://www.xbox.com/ja-jp/games/store/Froggo's Quest + Wiz Quest: Crystal Power (Bundle)/9N24RVJDT7R8,https://www.xbox.com/zh-tw/games/store/Froggo's Quest + Wiz Quest: Crystal Power (Bundle)/9N24RVJDT7R8
9P656L6N6P4Q,Baby Storm,2350.0,Baby Storm,679.0,available,https://www.xbox.com/ja-jp/games/store/Baby Storm/9P656L6N6P4Q,https://www.xbox.com/zh-tw/games/store/Baby Storm/9P656L6N6P4Q
9N12WV8K3BBQ,Spot Challenge Vol. 1,470.0,Spot Challenge Vol. 1,135.0,available,https://www.xbox.com/ja-jp/games/store/Spot Challenge Vol. 1/9N12WV8K3BBQ,https://www.xbox.com/zh-tw/games/store/Spot Challenge Vol. 1/9N12WV8K3BBQ
9N3JSZJK02G2,Endurance: Space Action,930.0,Endurance: Space Action,273.0,available,https://www.xbox.com/ja-jp/games/store/Endurance: Space Action/9N3JSZJK02G2,https://www.xbox.com/zh-tw/games/store/Endurance: Space Action/9N3JSZJK02G2
9N3QRDT9BTL2,Winterlight - Where silence says it all,600.0,Winterlight - Where silence says it all,148.0,available,https://www.xbox.com/ja-jp/games/store/Winterlight - Where silence says it all/9N3QRDT9BTL2,https://www.xbox.com/zh-tw/games/store/Winterlight - Where silence says it all/9N3QRDT9BTL2
9ND472WN92TT,Dreamscapes - Nightmare's Heir,2350.0,Dreamscapes - Nightmare's Heir,679.0,available,https://www.xbox.com/ja-jp/games/store/Dreamscapes - Nightmare's Heir/9ND472WN92TT,https://www.xbox.com/zh-tw/games/store/Dreamscapes - Nightmare's Heir/9ND472WN92TT
9P9V1D2Q713J,Atomicrops: Reap What You Bundle,2100.0,Atomicrops: Reap What You Bundle,619.0,available,https://www.xbox.com/ja-jp/games/store/Atomicrops: Reap What You Bundle/9P9V1D2Q713J,https://www.xbox.com/zh-tw/games/store/Atomicrops: Reap What You Bundle/9P9V1D2Q713J
9NPNCD6B83WP,Everhood: Eternity Edition,1500.0,Everhood: Eternity Edition,439.0,available,https://www.xbox.com/ja-jp/games/store/Everhood: Eternity Edition/9NPNCD6B83WP,https://www.xbox.com/zh-tw/games/store/Everhood: Eternity Edition/9NPNCD6B83WP
9MZK45MPL20N,Dungeon Scavenger,1070.0,Dungeon Scavenger,299.0,available,https://www.xbox.com/ja-jp/games/store/Dungeon Scavenger/9MZK45MPL20N,https://www.xbox.com/zh-tw/games/store/Dungeon Scavenger/9MZK45MPL20N
BSDNW9S294FR,SKYHILL,700.0,SKYHILL,203.0,available,https://www.xbox.com/ja-jp/games/store/SKYHILL/BSDNW9S294FR,https://www.xbox.com/zh-tw/games/store/SKYHILL/BSDNW9S294FR
9N5ZZBDKSC3V,Devil Engine: Complete Edition,2900.0,Devil Engine: Complete Edition,859.0,available,https://www.xbox.com/ja-jp/games/store/Devil Engine: Complete Edition/9N5ZZBDKSC3V,https://www.xbox.com/zh-tw/games/store/Devil Engine: Complete Edition/9N5ZZBDKSC3V
9P307TDT0HCN,Convoy: A Tactical Roguelike,1781.0,Convoy: A Tactical Roguelike,519.0,available,https://www.xbox.com/ja-jp/games/store/Convoy: A Tactical Roguelike/9P307TDT0HCN,https://www.xbox.com/zh-tw/games/store/Convoy: A Tactical Roguelike/9P307TDT0HCN
9N6CK6358TBJ,Plumber Hero,230.0,Plumber Hero,69.0,available,https://www.xbox.com/ja-jp/games/store/Plumber Hero/9N6CK6358TBJ,https://www.xbox.com/zh-tw/games/store/Plumber Hero/9N6CK6358TBJ
9P9WR52N7432,The Alto Collection,1170.0,The Alto Collection,339.0,available,https://www.xbox.com/ja-jp/games/store/The Alto Collection/9P9WR52N7432,https://www.xbox.com/zh-tw/games/store/The Alto Collection/9P9WR52N7432
9N7ZCLLR01B3,TOEM,2350.0,TOEM,679.0,available,https://www.xbox.com/ja-jp/games/store/TOEM/9N7ZCLLR01B3,https://www.xbox.com/zh-tw/games/store/TOEM/9N7ZCLLR01B3
9NW5GNR478M7,The Tales of Bayun,820.0,The Tales of Bayun,239.0,available,https://www.xbox.com/ja-jp/games/store/The Tales of Bayun/9NW5GNR478M7,https://www.xbox.com/zh-tw/games/store/The Tales of Bayun/9NW5GNR478M7
BV559LH6RTS1,MotoGP™17,247.0,MotoGP™17,73.0,available,https://www.xbox.com/ja-jp/games/store/MotoGP™17/BV559LH6RTS1,https://www.xbox.com/zh-tw/games/store/MotoGP™17/BV559LH6RTS1
9PN9FS3XTXG6,Murderous Muses,1700.0,Murderous Muses,499.0,available,https://www.xbox.com/ja-jp/games/store/Murderous Muses/9PN9FS3XTXG6,https://www.xbox.com/zh-tw/games/store/Murderous Muses/9PN9FS3XTXG6
9MWMGT7M9M44,The Nom,308.0,The Nom,118.0,available,https://www.xbox.com/ja-jp/games/store/The Nom/9MWMGT7M9M44,https://www.xbox.com/zh-tw/games/store/The Nom/9MWMGT7M9M44
9P5J6Z5DRCXS,Tell Me Your Story,1150.0,Tell Me Your Story,339.0,available,https://www.xbox.com/ja-jp/games/store/Tell Me Your Story/9P5J6Z5DRCXS,https://www.xbox.com/zh-tw/games/store/Tell Me Your Story/9P5J6Z5DRCXS
9PKP9F0NZ5PP,The Enigma Machine,1070.0,The Enigma Machine,299.0,available,https://www.xbox.com/ja-jp/games/store/The Enigma Machine/9PKP9F0NZ5PP,https://www.xbox.com/zh-tw/games/store/The Enigma Machine/9PKP9F0NZ5PP
9N1G56NNTBHQ,"Ready, Steady, Ship!",1750.0,"Ready, Steady, Ship!",519.0,available,"https://www.xbox.com/ja-jp/games/store/Ready, Steady, Ship!/9N1G56NNTBHQ","https://www.xbox.com/zh-tw/games/store/Ready, Steady, Ship!/9N1G56NNTBHQ"
9NHKFR54JM0H,Blind Men,510.0,Blind Men,,region-locked,https://www.xbox.com/ja-jp/games/store/Blind Men/9NHKFR54JM0H,https://www.xbox.com/zh-tw/games/store/Blind Men/9NHKFR54JM0H
9NN0J9NXNMRF,Royal Romances: The Power of Chosen One CE Xbox,1500.0,Royal Romances: The Power of Chosen One CE Xbox,439.0,available,https://www.xbox.com/ja-jp/games/store/Royal Romances: The Power of Chosen One CE Xbox/9NN0J9NXNMRF,https://www.xbox.com/zh-tw/games/store/Royal Romances: The Power of Chosen One CE Xbox/9NN0J9NXNMRF
9NR5744LJGWV,ケムコRPGセレクション Vol.7,4280.0,KEMCO RPG Selection Vol. 7,1359.0,available,https://www.xbox.com/ja-jp/games/store/ケムコRPGセレクション Vol.7/9NR5744LJGWV,https://www.xbox.com/zh-tw/games/store/ケムコRPGセレクション Vol.7/9NR5744LJGWV
9NS8JX64S4ZT,Block Tower TD,700.0,Block Tower TD,203.0,available,https://www.xbox.com/ja-jp/games/store/Block Tower TD/9NS8JX64S4ZT,https://www.xbox.com/zh-tw/games/store/Block Tower TD/9NS8JX64S4ZT
9PBBW3BCQRJ1,BucketCrusher,440.0,BucketCrusher,169.0,available,https://www.xbox.com/ja-jp/games/store/BucketCrusher/9PBBW3BCQRJ1,https://www.xbox.com/zh-tw/games/store/BucketCrusher/9PBBW3BCQRJ1
9PB9HN36H4F0,Manifold Garden,2036.0,Manifold Garden,679.0,available,https://www.xbox.com/ja-jp/games/store/Manifold Garden/9PB9HN36H4F0,https://www.xbox.com/zh-tw/games/store/Manifold Garden/9PB9HN36H4F0
BW46281WW48B,Valhalla Hills - Definitive Edition,1150.0,Valhalla Hills - Definitive Edition,339.0,available,https://www.xbox.com/ja-jp/games/store/Valhalla Hills - Definitive Edition/BW46281WW48B,https://www.xbox.com/zh-tw/games/store/Valhalla Hills - Definitive Edition/BW46281WW48B
9NK7F23QF7WR,Super Volley Blast,1150.0,Super Volley Blast,339.0,available,https://www.xbox.com/ja-jp/games/store/Super Volley Blast/9NK7F23QF7WR,https://www.xbox.com/zh-tw/games/store/Super Volley Blast/9NK7F23QF7WR
9N0DSPK84SSM,Simon the Sorcerer: Origins - Digital Deluxe Edition,3900.0,Simon the Sorcerer: Origins - Digital Deluxe Edition,1139.0,available,https://www.xbox.com/ja-jp/games/store/Simon the Sorcerer: Origins - Digital Deluxe Edition/9N0DSPK84SSM,https://www.xbox.com/zh-tw/games/store/Simon the Sorcerer: Origins - Digital Deluxe Edition/9N0DSPK84SSM
9MZXJ6CD90VB,POMBERO: The Lord of the Night,900.0,POMBERO: The Lord of the Night,263.0,available,https://www.xbox.com/ja-jp/games/store/POMBERO: The Lord of the Night/9MZXJ6CD90VB,https://www.xbox.com/zh-tw/games/store/POMBERO: The Lord of the Night/9MZXJ6CD90VB
9P6RGWJBMNVW,Tunnel Of Doom,1650.0,Tunnel Of Doom,479.0,available,https://www.xbox.com/ja-jp/games/store/Tunnel Of Doom/9P6RGWJBMNVW,https://www.xbox.com/zh-tw/games/store/Tunnel Of Doom/9P6RGWJBMNVW
9P9H0RGLL29W,20XX,2138.0,20XX,619.0,available,https://www.xbox.com/ja-jp/games/store/20XX/9P9H0RGLL29W,https://www.xbox.com/zh-tw/games/store/20XX/9P9H0RGLL29W
BXC1K12NQFTF,雷電Ⅴ,3565.0,雷電Ⅴ,840.0,available,https://www.xbox.com/ja-jp/games/store/雷電Ⅴ/BXC1K12NQFTF,https://www.xbox.com/zh-tw/games/store/雷電Ⅴ/BXC1K12NQFTF
9P97GQ21JJMJ,病気と持久力のバンドル,1750.0,Ailment & Endurance Bundle,519.0,available,https://www.xbox.com/ja-jp/games/store/病気と持久力のバンドル/9P97GQ21JJMJ,https://www.xbox.com/zh-tw/games/store/病気と持久力のバンドル/9P97GQ21JJMJ
9P1KMHF16GG1,BFF or Die,930.0,BFF or Die,273.0,available,https://www.xbox.com/ja-jp/games/store/BFF or Die/9P1KMHF16GG1,https://www.xbox.com/zh-tw/games/store/BFF or Die/9P1KMHF16GG1
9P20NLF408J6,Overboss,1500.0,Overboss,519.0,available,https://www.xbox.com/ja-jp/games/store/Overboss/9P20NLF408J6,https://www.xbox.com/zh-tw/games/store/Overboss/9P20NLF408J6
9NF78DJLR0WX,ニャーモーメント: ビートとブックで祝おう - Meow Moments: Celebrating Beats & Books,350.0,喵喵時刻：慶祝節拍與書香 - Meow Moments: Celebrating Beats & Books,103.0,available,https://www.xbox.com/ja-jp/games/store/ニャーモーメント: ビートとブックで祝おう - Meow Moments: Celebrating Beats & Books/9NF78DJLR0WX,https://www.xbox.com/zh-tw/games/store/ニャーモーメント: ビートとブックで祝おう - Meow Moments: Celebrating Beats & Books/9NF78DJLR0WX
9NDZB9R5Z37P,Tin Can,2350.0,Tin Can,679.0,available,https://www.xbox.com/ja-jp/games/store/Tin Can/9NDZB9R5Z37P,https://www.xbox.com/zh-tw/games/store/Tin Can/9NDZB9R5Z37P
9MZNDMVZ5QQ9,Elemental War 2,2200.0,Elemental War 2,679.0,available,https://www.xbox.com/ja-jp/games/store/Elemental War 2/9MZNDMVZ5QQ9,https://www.xbox.com/zh-tw/games/store/Elemental War 2/9MZNDMVZ5QQ9
BSZZJZWTFB3T,アケアカNEOGEO ティンクルスタースプライツ,854.0,ACA NEOGEO TWINKLE STAR SPRITES,279.0,available,https://www.xbox.com/ja-jp/games/store/アケアカNEOGEO ティンクルスタースプライツ/BSZZJZWTFB3T,https://www.xbox.com/zh-tw/games/store/アケアカNEOGEO ティンクルスタースプライツ/BSZZJZWTFB3T
9PFXS88SW9F4,Cat God Ranch,1500.0,Cat God Ranch,439.0,available,https://www.xbox.com/ja-jp/games/store/Cat God Ranch/9PFXS88SW9F4,https://www.xbox.com/zh-tw/games/store/Cat God Ranch/9PFXS88SW9F4
BNDZ00KQ76JJ,Yesterday Origins,1150.0,Yesterday Origins,339.0,available,https://www.xbox.com/ja-jp/games/store/Yesterday Origins/BNDZ00KQ76JJ,https://www.xbox.com/zh-tw/games/store/Yesterday Origins/BNDZ00KQ76JJ
9P6XD4F453DG,Deadly Days,2240.0,Deadly Days,639.0,available,https://www.xbox.com/ja-jp/games/store/Deadly Days/9P6XD4F453DG,https://www.xbox.com/zh-tw/games/store/Deadly Days/9P6XD4F453DG
9PHD0NZQ85CG,エージェント・インターセプター,1150.0,疾速特工,339.0,available,https://www.xbox.com/ja-jp/games/store/エージェント・インターセプター/9PHD0NZQ85CG,https://www.xbox.com/zh-tw/games/store/エージェント・インターセプター/9PHD0NZQ85CG
9NSBBXF5S8PZ,Ultimate Solitaire Collection,2900.0,Ultimate Solitaire Collection,859.0,available,https://www.xbox.com/ja-jp/games/store/Ultimate Solitaire Collection/9NSBBXF5S8PZ,https://www.xbox.com/zh-tw/games/store/Ultimate Solitaire Collection/9NSBBXF5S8PZ
9PKX7RS6L6GQ,I Love Finding Cats Collector's Edition,1150.0,I Love Finding Cats Collector's Edition,339.0,available,https://www.xbox.com/ja-jp/games/store/I Love Finding Cats Collector's Edition/9PKX7RS6L6GQ,https://www.xbox.com/zh-tw/games/store/I Love Finding Cats Collector's Edition/9PKX7RS6L6GQ
9MVRM2P2S8Q8,Shopping Mall Girl: Complete Edition,2000.0,Shopping Mall Girl: Complete Edition,479.0,available,https://www.xbox.com/ja-jp/games/store/Shopping Mall Girl: Complete Edition/9MVRM2P2S8Q8,https://www.xbox.com/zh-tw/games/store/Shopping Mall Girl: Complete Edition/9MVRM2P2S8Q8
9PJKBM1SCX88,Tidal Wave DLC + Airstrip DLC +Can Touch This DLC + Party Time DLC Bundle,1750.0,Tidal Wave DLC + Airstrip DLC +Can Touch This DLC + Party Time DLC Bundle,519.0,available,https://www.xbox.com/ja-jp/games/store/Tidal Wave DLC + Airstrip DLC +Can Touch This DLC + Party Time DLC Bundle/9PJKBM1SCX88,https://www.xbox.com/zh-tw/games/store/Tidal Wave DLC + Airstrip DLC +Can Touch This DLC + Party Time DLC Bundle/9PJKBM1SCX88
9NZ11P2SP8V6,Gourmet Warriors (QUByte Classics),1150.0,Gourmet Warriors (QUByte Classics),339.0,available,https://www.xbox.com/ja-jp/games/store/Gourmet Warriors (QUByte Classics)/9NZ11P2SP8V6,https://www.xbox.com/zh-tw/games/store/Gourmet Warriors (QUByte Classics)/9NZ11P2SP8V6
9P7C69CHPRDD,Run Sausage Run!: Complete Edition,1400.0,Run Sausage Run!: Complete Edition,399.0,available,https://www.xbox.com/ja-jp/games/store/Run Sausage Run!: Complete Edition/9P7C69CHPRDD,https://www.xbox.com/zh-tw/games/store/Run Sausage Run!: Complete Edition/9P7C69CHPRDD
9P26F2460T7P,Cybertrash STATYX,1150.0,Cybertrash STATYX,339.0,available,https://www.xbox.com/ja-jp/games/store/Cybertrash STATYX/9P26F2460T7P,https://www.xbox.com/zh-tw/games/store/Cybertrash STATYX/9P26F2460T7P
9MSP2Q8HBG5X,Brawl Chess - Gambit,1150.0,Brawl Chess - Gambit,339.0,available,https://www.xbox.com/ja-jp/games/store/Brawl Chess - Gambit/9MSP2Q8HBG5X,https://www.xbox.com/zh-tw/games/store/Brawl Chess - Gambit/9MSP2Q8HBG5X
9N088926RS0K,『World of Tanks Modern Armor』–【出撃準備万端】Banshee Comet,1550.0,World of Tanks Modern Armor — 備戰就緒：Banshee Comet,339.0,available,https://www.xbox.com/ja-jp/games/store/『World of Tanks Modern Armor』–【出撃準備万端】Banshee Comet/9N088926RS0K,https://www.xbox.com/zh-tw/games/store/『World of Tanks Modern Armor』–【出撃準備万端】Banshee Comet/9N088926RS0K
9P7XH5Z6CGRK,Neversong,1781.0,Neversong,519.0,available,https://www.xbox.com/ja-jp/games/store/Neversong/9P7XH5Z6CGRK,https://www.xbox.com/zh-tw/games/store/Neversong/9P7XH5Z6CGRK
9P16ND4NWPGQ,Party Hard 2 Collector's Edition,2800.0,Party Hard 2 Collector's Edition,819.0,available,https://www.xbox.com/ja-jp/games/store/Party Hard 2 Collector's Edition/9P16ND4NWPGQ,https://www.xbox.com/zh-tw/games/store/Party Hard 2 Collector's Edition/9P16ND4NWPGQ
9MZXGTFBDKBJ,Mia and the Dragon Princess,750.0,Mia and the Dragon Princess,219.0,available,https://www.xbox.com/ja-jp/games/store/Mia and the Dragon Princess/9MZXGTFBDKBJ,https://www.xbox.com/zh-tw/games/store/Mia and the Dragon Princess/9MZXGTFBDKBJ
9NP1LGN5WLNX,Pet Show: Complete Edition,1150.0,Pet Show: Complete Edition,339.0,available,https://www.xbox.com/ja-jp/games/store/Pet Show: Complete Edition/9NP1LGN5WLNX,https://www.xbox.com/zh-tw/games/store/Pet Show: Complete Edition/9NP1LGN5WLNX
9NBD9L0BWFP5,RC Rush,980.0,RC Rush,285.0,available,https://www.xbox.com/ja-jp/games/store/RC Rush/9NBD9L0BWFP5,https://www.xbox.com/zh-tw/games/store/RC Rush/9NBD9L0BWFP5
9MWRMWNRDQ4G,Karma City Police,1800.0,Karma City Police,,region-locked,https://www.xbox.com/ja-jp/games/store/Karma City Police/9MWRMWNRDQ4G,https://www.xbox.com/zh-tw/games/store/Karma City Police/9MWRMWNRDQ4G
9N4TSLZ4STSL,Quern – 色褪せぬ思考は,2291.0,Quern - Undying Thoughts,659.0,available,https://www.xbox.com/ja-jp/games/store/Quern – 色褪せぬ思考は/9N4TSLZ4STSL,https://www.xbox.com/zh-tw/games/store/Quern – 色褪せぬ思考は/9N4TSLZ4STSL
